user_id,recomendations
2476,"[874972, 1029743, 1082185, 1127831, 951590]"
2477,"[874972, 1028816, 1119051, 1058997, 854852]"
2478,"[874972, 8090532, 995242, 823775, 6979128]"
2479,"[874972, 908318, 826144, 5568249, 9835509]"
2480,"[874972, 1029743, 1082185, 1127831, 951590]"
2481,"[874972, 898601, 9245108, 1056509, 823775]"
2482,"[848029, 850102, 847066, 923746, 826385]"
2483,"[12810391, 1003616, 824305, 1070820, 6533936]"
2484,"[878715, 1101010, 1043751, 913210, 1106301]"
2485,"[874972, 862349, 1031864, 976214, 990797]"
2486,"[874972, 901762, 1104584, 1016276, 1004390]"
2487,"[874972, 1029743, 1082185, 1127831, 951590]"
2488,"[874972, 1125219, 873964, 1012913, 824305]"
2489,"[874972, 916381, 8019716, 828867, 1029743]"
2490,"[874972, 1029743, 1127831, 1082185, 951590]"
2491,"[874972, 1082185, 1106523, 1127831, 951590]"
2492,"[874972, 1133018, 889649, 986912, 1053690]"
2493,"[874972, 1082185, 1127831, 1029743, 951590]"
2494,"[874972, 10344585, 880427, 862349, 913210]"
2495,"[874972, 1029743, 1082185, 1127831, 951590]"
2496,"[12810464, 7155863, 912704, 5569230, 1133018]"
2497,"[874972, 1029743, 1082185, 1106523, 1127831]"
2498,"[874972, 920109, 1076875, 1029743, 1082185]"
2499,"[874972, 1089766, 913210, 1070820, 5570408]"
2500,"[874972, 8177622, 828143, 1058997, 1022119]"
